,Date,Headline,Alternate Headline,Link
2478,2019-05-07,"
					 					 E-filing of tax returns saw 19% growth in AY19, says Finance Ministry					 ","The ministry said a total of 66.8 million returns were e-filed in FY19, which included 64.9 million for AY19",https://www.business-standard.com/article/economy-policy/e-filing-of-tax-returns-saw-19-growth-in-ay19-says-finance-ministry-119050700006_1.html
2479,2019-05-07,"
					 					 Services sector growth at 7-month low in April, hit by Lok Sabha polls					 ","The dominant sector of the Indian economy saw PMI for April go down to 51, after hitting 52 in March",https://www.business-standard.com/article/economy-policy/services-sector-growth-at-7-month-low-in-april-hit-by-lok-sabha-polls-119050601426_1.html
2480,2019-05-07,"
					 					 India better placed than the rest as US-China trade talks near collapse					 ","The rupee on Monday weakened to close at 69.40 a dollar, from its previous close of 69.22",https://www.business-standard.com/article/economy-policy/india-better-placed-than-the-rest-as-us-china-trade-talks-near-collapse-119050601420_1.html
2481,2019-05-07,"
					 					 MSMEs forced to approach moneylenders as PSBs steer clear despite govt push					 ","While the average cost of bank lending to MSMEs is between 12-15%, it goes up to as high as 18% from NBFCs, and 24% from moneylenders",https://www.business-standard.com/article/economy-policy/msmes-forced-to-approach-moneylenders-as-psbs-steer-clear-despite-govt-push-119050601384_1.html
2482,2019-05-07,"
					 					 Odisha seeks Rs 17,000 cr relief after Fani, PM Modi lauds relief efforts					 ",The demand was made by Chief Minister Naveen Patnaik to Narendra Modi on Monday as the Prime Minister conducted an aerial survey of cyclone-devastated Puri and Khurda districts,https://www.business-standard.com/article/current-affairs/odisha-seeks-billions-in-assistance-to-recover-from-fani-power-still-out-119050601163_1.html
2483,2019-05-07,"
					 					 US cannot ensure crude sale to India at concessional rate: Wilbur Ross					 ",India this month stopped importing crude oil from Iran following the US move to end sanction waivers,https://www.business-standard.com/article/pti-stories/us-cannot-ensure-crude-sale-to-india-at-concessional-rate-ross-119050601098_1.html
2484,2019-05-07,"
					 					 HDFC Bank board plans to consider stock split on May 22; shares fall 1.7%					 ",Stock split is a tool used by corporates to boost liquidity of their shares,https://www.business-standard.com/article/finance/hdfc-bank-board-plans-to-consider-stock-split-on-may-22-shares-fall-1-7-119050700033_1.html
2485,2019-05-07,"
					 					 YES Bank slips to 10th position in league table for most-valued banks					 ","At the start of the year, YES Bank was ranked 7th",https://www.business-standard.com/article/finance/yes-bank-slips-to-10th-position-in-league-table-for-most-valued-banks-119050601434_1.html
2486,2019-05-07,"
					 					 Lost in Arabia					 ","Having gone through over 350 pages, we cannot but wonder why the author and his publisher felt this personal account needed to be published",https://www.business-standard.com/article/beyond-business/lost-in-arabia-119050700025_1.html
2487,2019-05-07,"
					 					 Modi: From pariah to messiah?					 ","In 2014, Mr Modi was the leader of a successful campaign, not the campaign himself",https://www.business-standard.com/article/opinion/modi-from-pariah-to-messiah-119050700020_1.html
2488,2019-05-07,"
					 					 Leave the renminbi out of US-China trade talks					 ",The accusation that China is manipulating the exchange rate is completely out of touch with recent history,https://www.business-standard.com/article/opinion/leave-the-renminbi-out-of-us-china-trade-talks-119050700018_1.html
2489,2019-05-07,"
					 					 Audit rot					 ",There is structural problem with auditing in India,https://www.business-standard.com/article/opinion/audit-rot-119050700016_1.html
2490,2019-05-07,"
					 					 Macro headwinds					 ",Next govt will face daunting economic challenges,https://www.business-standard.com/article/opinion/macro-headwinds-119050700015_1.html
2491,2019-05-07,"
					 					 Standard errors: Demystifying the CMIE numbers to explain 'curious' trends					 ","The sample for CMIE's weekly estimates is of the order of 30,000 respondents and that for the monthly estimates is 130,000, with minor variations every week or month",https://www.business-standard.com/article/current-affairs/standard-errors-demystifying-the-cmie-numbers-to-explain-curious-trends-119050600697_1.html
2492,2019-05-07,"
					 					 Harsh Vardhan election mantra: 45 minutes of sleep is sufficient					 ","In a press conference, Vardhan said he was sleeping for three-four hours only every day",https://www.business-standard.com/article/opinion/harsh-vardhan-election-mantra-45-minutes-of-sleep-is-sufficient-119050601335_1.html
2493,2019-05-07,"
					 					 Letter to BS: Odisha govt did a sterling job in disaster management					 ",A few more lessons are worth considering by all,https://www.business-standard.com/article/opinion/letter-to-bs-odisha-govt-did-a-sterling-job-in-disaster-management-119050601325_1.html
2494,2019-05-07,"
					 					 Letter to BS: Anti-profiteering authority's term should not be extended					 ",It is high time the CII and the FICCI take up the issue to free the economy from this vice like grip of the anti-profit authority,https://www.business-standard.com/article/opinion/letter-to-bs-anti-profiteering-authority-s-term-should-not-be-extended-119050601324_1.html
2495,2019-05-07,"
					 					 Lighthouse closes capital raise for Fund III at Rs 1,750 crore					 ","Of the amount, $20 million came from co-invest capital from World Bank's IFC and a family office from the Middle East",https://www.business-standard.com/article/markets/lighthouse-closes-capital-raise-for-fund-iii-at-rs-1-750-crore-119050700022_1.html
2496,2019-05-07,"
					 					 Emerging market exchange-traded funds suffer outflows led by China					 ","Meanwhile, Indian markets got inflows of $12.6 million, most of it going into the equity market",https://www.business-standard.com/article/markets/emerging-market-exchange-traded-funds-suffer-outflows-led-by-china-119050601462_1.html
2497,2019-05-07,"
					 					 Despite profitability overhang, OMC stocks remain attractive bets					 ","Analysts expect marketing margin concerns, most of which are already priced in, to recede after elections, and say valuations are now attractive",https://www.business-standard.com/article/markets/despite-profitability-overhang-omc-stocks-remain-attractive-bets-119050601373_1.html
2498,2019-05-07,"
					 					 Trump's tariff threat to China pulls down global commodity prices					 ","Jitters already felt in crude, farm goods and base metals; US aims at heart of chinese economy; Beijing's retaliation could have tailspin effect on global trade",https://www.business-standard.com/article/markets/trump-s-tariff-threat-to-china-pulls-down-global-commodity-prices-119050601355_1.html
2499,2019-05-07,"
					 					 SAT relief to three senior NSE officials, brokers in co-location case					 ","Sebi has barred the three officials from holding any position with any stock exchange, depository, clearing corporation and any intermediary registered with it for two years",https://www.business-standard.com/article/companies/sat-relief-to-three-senior-nse-officials-brokers-in-co-location-case-119050601197_1.html
2500,2019-05-07,"
					 					 Investors' wealth erodes by Rs 1.24 trillion as stock markets plunge					 ","From the 30-share pack, 25 scrips witnessed sell-off led by Yes Bank, Tata Motors, Bajaj Finance, Tata Steel and HDFC",https://www.business-standard.com/article/pti-stories/investor-wealth-erodes-by-rs-1-24-lakh-cr-as-markets-plunge-119050601102_1.html
2501,2019-05-07,"
					 					 ICICI Bank Q4 profit at Rs 969 crore, falls 5% on higher expenses					 ","The lender's net profit was Rs 969 crore for the March quarter against Rs 1,020 crore in the year-ago quarter",https://www.business-standard.com/article/companies/icici-bank-q4-profit-at-rs-969-crore-falls-5-on-higher-expenses-119050601094_1.html
2502,2019-05-07,"
					 					 Export of sample is zero-rated in accordance with Section 16 of IGST Act					 ",'AD Cat I banks may close BoE for import deals where write-off is for quality issues',https://www.business-standard.com/article/sme/export-of-sample-is-zero-rated-in-accordance-with-section-16-of-igst-act-119050601035_1.html
2503,2019-05-07,"
					 					 Don't fall for agent's pitch on debt funds, go for simpler products instead					 ","Even if a fund is hit due to a default, investors still stand a chance to make better returns than in a bank fixed deposit  over the long term",https://www.business-standard.com/article/pf/don-t-fall-for-agent-s-pitch-on-debt-funds-go-for-simpler-products-instead-119050601447_1.html
2504,2019-05-07,"
					 					 India wants upcoming mini-ministerial to focus on trade protectionism					 ",Nations still differ widely on the key issues that will be discussed at the meeting being held in India on May 13 and 14,https://www.business-standard.com/article/specials/india-wants-upcoming-mini-ministerial-to-focus-on-trade-protectionism-119050601290_1.html
2505,2019-05-07,"
					 					 Extremely scared because of clean chit to CJI Ranjan Gogoi: Complainant					 ",Former employee says will decide on further course of action after consulting her lawyer,https://www.business-standard.com/article/current-affairs/extremely-scared-because-of-clean-chit-to-cji-ranjan-gogoi-complainant-119050601253_1.html
2506,2019-05-07,"
					 					 SC in-house panel clears CJI Ranjan Gogoi of sexual harassment charges					 ","Top court admits another plea asking CBI to probe issue, says matter to be listed in due course",https://www.business-standard.com/article/current-affairs/sc-in-house-panel-clears-cji-ranjan-gogoi-of-sexual-allegation-charges-119050601189_1.html
2507,2019-05-07,"
					 					 A million species face extinction within decades, are humans too at risk?					 ",Deforestation and industrial agriculture are major drivers of species and ecosystem decline,https://www.business-standard.com/article/pti-stories/a-million-species-risk-extinction-are-we-one-of-them-119050600547_1.html
2508,2019-05-07,"
					 					 NHAI projects in Naxal areas: Challenges are endless for contractors					 ",Creating infrastructure to break the naxal strongholds and bring development to these remote areas is perhaps even tougher than executing an encounter,https://www.business-standard.com/article/current-affairs/nhai-projects-in-naxal-areas-challenges-are-endless-for-contractors-119050600306_1.html
2509,2019-05-07,"
					 					 Gold steadies as Donald Trump's tariff threat supports dollar					 ","Spot gold was down 0.1 percent at $1,277.66 per ounce, as of 1324 GMT",https://www.business-standard.com/article/international/gold-steadies-as-donald-trump-s-tariff-threat-supports-dollar-119050601316_1.html
2510,2019-05-07,"
					 					 Won't allow trade deficit with China any more, says Donald Trump					 ","The tweet, a follow-up of a series of tweets a day earlier, is indicative of the fact that Trump does not want to wait any longer on trade negotiations with China",https://www.business-standard.com/article/international/won-t-allow-trade-deficit-with-china-any-more-says-donald-trump-119050700024_1.html
2511,2019-05-07,"
					 					 US to make 30,000 more H-2B visas available for seasonal foreign workers					 ","Move would benefit oyster shucking companies, fisheries, loggers and seasonal hotels, including Trump's own Mar-a-Lago club.",https://www.business-standard.com/article/international/us-to-make-30-000-more-h-2b-visas-available-for-seasonal-foreign-workers-119050601421_1.html
2512,2019-05-07,"
					 					 Its a 'healthy' baby boy for UK's Prince Harry and Meghan Markle					 ",The boy will be able to use one of Harry's lesser titles to be known as the Earl of Dumbarton,https://www.business-standard.com/article/international/its-a-healthy-baby-boy-for-uk-s-prince-harry-and-meghan-markle-119050601425_1.html
2513,2019-05-07,"
					 					 Will launch contempt proceedings against AG, say Democrats					 ",Barr had declared Trump fully cleared of conspiracy with Russia and obstruction of justice shortly after special counsel Robert Mueller presented his report to the Justice Department,https://www.business-standard.com/article/pti-stories/democrats-to-launch-contempt-action-against-ag-barr-wednesday-119050601164_1.html
2514,2019-05-07,"
					 					 China to cut reserve requirements for small, medium-sized banks					 ",The cut in the amount of cash that banks must hold as reserves would be the smallest since January 2018,https://www.business-standard.com/article/international/china-to-cut-reserve-requirements-for-small-medium-sized-banks-119050600197_1.html
2515,2019-05-07,"
					 					 I don't want to share dais with expiry-PM as elections are on: Mamata					 ",Mockery and insult were the hallmark of election speeches,https://www.business-standard.com/article/elections/lok-sabha-polls-amid-phase-5-pm-modi-mamata-banerjee-trade-blows-119050601386_1.html
2516,2019-05-07,"
					 					 Confident about West Bengal, Amit Shah keeps mum on Bihar prospects					 ",Shah savoured various delicacies of Bihar as Union ministers and senior leaders played host,https://www.business-standard.com/article/elections/confident-about-west-bengal-amit-shah-keeps-mum-on-bihar-prospects-119050601381_1.html
2517,2019-05-07,"
					 					 Lok Sabha elections 2019: SP to support BSP and AAP in Delhi					 ","The party itself is not contesting Lok Sabha elections in Delhi, which has seven seats",https://www.business-standard.com/article/pti-stories/sp-to-support-bsp-aap-candidates-in-delhi-119050600724_1.html
2518,2019-05-07,"
					 					 BJP may need allies for a majority in Lok Sabha polls 2019, says Ram Madhav					 ",The conservative forecast by Ram Madhav is far below what other party leaders including finance minister Arun Jaitley and party president Amit Shah have publicly claimed,https://www.business-standard.com/article/elections/bjp-may-need-allies-for-a-majority-in-lok-sabha-polls-2019-says-ram-madhav-119050600076_1.html
2519,2019-04-24,"
					 					 RBI's second 3-year dollar-rupee swap auction too a grand success					 ",The three-year forward premium was 775 paise in the morning before the auction,https://www.business-standard.com/article/finance/rbi-s-second-3-year-dollar-rupee-swap-auction-too-a-grand-success-119042400059_1.html
2520,2019-04-24,"
					 					 SoftBank eyes $2-3 billion investment in Mukesh Ambani's Reliance Jio					 ","According to reports, SoftBank is conducting due diligence for its investment through SoftBank Vision Fund",https://www.business-standard.com/article/companies/softbank-eyes-2-3-billion-investment-in-mukesh-ambani-s-reliance-jio-119042400057_1.html
2521,2019-04-24,"
					 					 Saudi, Iraq and UAE may fill in Iran gap as US ends sanctions waiver					 ","The advantage with Iran was the attractive terms offered by the country including 60-day credit, free insurance, and shipping",https://www.business-standard.com/article/economy-policy/us-ends-iran-oil-import-waiver-saudi-arabia-iraq-and-uae-may-fill-the-gap-119042301417_1.html
2522,2019-04-24,"
					 					 ITC takes Hotel Leela to NCLT over 'oppression' in JM ARC, Brookfield deals					 ",ITC wants the appointment of an administrator to conduct and manage the affairs of Hotel Leela,https://www.business-standard.com/article/companies/itc-takes-hotel-leela-to-nclt-over-oppression-in-jm-arc-brookfield-deals-119042400045_1.html
2523,2019-04-24,"
					 					 Tesla's Elon Musk promises driverless 'robo taxis' by the end of next year					 ",Musk also said Tesla is developing "neural networks" of computers that can mimic the human brain and will enable driverless cars to operate safely using only cameras and radar sensors,https://www.business-standard.com/article/companies/tesla-s-elon-musk-promises-driverless-robo-taxis-by-the-end-of-next-year-119042400065_1.html
2524,2019-04-24,"
					 					 Flipkart may invest Rs 5,000 cr in logistics parks, generate 50,000 jobs					 ",These investments are expected to give an edge to Flipkart,https://www.business-standard.com/article/companies/flipkart-may-invest-rs-5-000-cr-in-logistics-parks-acquire-300-acre-land-119042301544_1.html
2525,2019-04-24,"
					 					 Coke India posts strong volume growth in Q1 of CY19 on non-fizz sales					 ",Better sales of non-carbonated beverages played a key role in Coke's superior performance in India during the quarter,https://www.business-standard.com/article/companies/coke-india-posts-strong-volume-growth-in-q1-of-cy19-on-non-fizz-sales-119042301346_1.html
2526,2019-04-24,"
					 					 Now, lenders ask DGCA to deregister crisis-hit Jet Airways' aircraft					 ","While the DGCA has deregistered more than 30 planes on requests from lessors, this is the first such application from lenders",https://www.business-standard.com/article/companies/now-lenders-ask-dgca-to-deregister-crisis-hit-jet-airways-aircraft-119042400042_1.html
2527,2019-04-24,"
					 					 BSNL is staring at a rejig of top management amid financial woes					 ","With Ray retiring in a week, it would essentially be Shrivastava and Bansal at the helm",https://www.business-standard.com/article/companies/bsnl-is-staring-at-a-rejig-of-top-management-amid-financial-woes-119042301452_1.html
2528,2019-04-24,"
					 					 It is nice to be number one, but not at any cost: Mercedes-Benz India CEO					 ","Martin Schwenk talks to Business Standard about the struggle to grow the luxury car market, its increased sales through digital marketing, and how the company aims to tap product niches",https://www.business-standard.com/article/companies/it-is-nice-to-be-number-one-but-not-at-any-cost-mercedes-benz-india-ceo-119042301445_1.html
2529,2019-04-24,"
					 					 Air cargo market in a tizzy as Jet grounding drives up delivery costs					 ",The nature of Jet's aircraft routes was such that its early morning flight departures to some of the key markets were critical for logistic players as they ensured timely delivery of cargo,https://www.business-standard.com/article/companies/air-cargo-market-in-a-tizzy-as-jet-grounding-drives-up-delivery-costs-119042301438_1.html
2530,2019-04-24,"
					 					 BSNL may get nod to raise Rs 6,700 crore for voluntary retirement scheme					 ",PSU likely to get 4G spectrum on a revenue-neutral basis,https://www.business-standard.com/article/companies/bsnl-may-get-nod-to-raise-rs-6-700-crore-for-voluntary-retirement-scheme-119042301435_1.html
2531,2019-04-24,"
					 					 Lenders jittery over EY's negative report on cash-strapped Jet Airways					 ",The report is not a full-fledged forensic audit on the airline and has pointed out some discrepancies in the airline's books,https://www.business-standard.com/article/companies/lenders-jittery-over-ey-s-negative-report-on-cash-strapped-jet-airways-119042301426_1.html
2532,2019-04-24,"
					 					 Amazon India charts out B2B plan to take on global rival Alibaba					 ","Amazon B2B at present caters mostly to small and medium enterprises, major firms such as GE, Qualcomm globally and online food delivery firms such as Zomato and Swiggy in India",https://www.business-standard.com/article/companies/amazon-india-charts-out-b2b-plan-to-take-on-global-rival-alibaba-119042301366_1.html
2533,2019-04-24,"
					 					 Tata Global Beverages to acquire Dhunseri's packet tea biz for Rs 101 cr					 ",Dhunseri's two brands Lalghora and Kalaghora together make up 5% of the total banded tea market and are market leaders in Rajasthan,https://www.business-standard.com/article/companies/tata-global-beverages-to-acquire-dhunseri-s-packet-tea-biz-for-rs-101-cr-119042301360_1.html
2534,2019-04-24,"
					 					 Dr Reddy's gets Chinese regulator nod for anti-blood clotting drug					 ","Sources said the company got approval earlier this month for generic Clopidogrel, which is used primarily to prevent blood clotting and acts against cardiovascular problems",https://www.business-standard.com/article/companies/dr-reddy-s-gets-chinese-regulator-nod-for-anti-blood-clotting-drug-119042301349_1.html
2535,2019-04-24,"
					 					 Lupin's Pithampur facility may face regulatory action, says USFDA					 ","The Mumbai-based drug maker, however, said it does not believe that the classification would have an impact on disruption of supplies or the existing revenues from operations of this facility",https://www.business-standard.com/article/pti-stories/usfda-classifies-lupin-s-pithampur-facility-as-official-action-indicated-119042301207_1.html
2536,2019-04-24,"
					 					 MNC stocks trading at all-time high valuations, time to stay selective					 ","With half the listed MNC stocks trading near their all-time high valuations, experts say it's time for investors to cherry pick from the lot",https://www.business-standard.com/article/companies/mnc-stocks-trading-at-all-time-high-valuations-time-to-stay-selective-119042301007_1.html
2537,2019-04-24,"
					 					 GST investigation arm finds P&G; India guilty of profiteering Rs 250 cr					 ","According to GST anti-profiteering rules, companies have to pass on the benefit of reduction of taxes to consumers by way of commensurate cut in product prices",https://www.business-standard.com/article/companies/gst-investigation-arm-finds-p-g-india-guilty-of-profiteering-rs-250-cr-119042300781_1.html
2538,2019-04-24,"
					 					 Tata Power may pull the plug on new coal power, says study					 ",Tata Power's debt laden and stranded power asset at Mundra (Gujarat) is viewed as the trigger for the company to abjure fresh coal-fired capacities,https://www.business-standard.com/article/companies/tata-power-may-pull-the-plug-on-new-coal-power-119042300481_1.html
2539,2019-04-24,"
					 					 RBI to buy Rs 25,000 crore of bonds in two instalments via OMO in May					 ","The first such open market operations (OMO) for the fiscal year 2019-20, amounting to Rs 12,500 crore, will happen on May 2",https://www.business-standard.com/article/economy-policy/rbi-to-buy-rs-25-000-crore-of-bonds-in-two-instalments-via-omo-in-may-119042400052_1.html
2540,2019-04-24,"
					 					 US move on Iran oil to see inflation rise, RBI holding rates in June					 ",CAD and rupee may come under pressure,https://www.business-standard.com/article/economy-policy/us-move-on-iran-oil-to-see-inflation-rise-rbi-holding-rates-in-june-119042301540_1.html
2541,2019-04-24,"
					 					 15th Finance Commission likely to pitch for more powers to local bodies					 ","The 15th FC is also likely to bring back performance-based incentives for states, wherein they will be assessed on certain parameters",https://www.business-standard.com/article/economy-policy/15th-finance-commission-likely-to-pitch-for-more-powers-to-local-bodies-119042301534_1.html
2542,2019-04-24,"
					 					 Pulses import falls to 2.5 mln tonnes from 6.6 mn tonnes two years ago					 ",India's import of pulses is likely to decline by 68 per cent in FY20,https://www.business-standard.com/article/economy-policy/pulses-import-falls-to-2-5-mln-tonnes-from-6-6-mn-tonnes-two-years-ago-119042301471_1.html
2543,2019-04-24,"
					 					 NDA's coal block policy and new regulations face critical questions					 ",Did consumers and state governments benefit from it? Or did the private sector gain more through the back door?,https://www.business-standard.com/article/economy-policy/nda-s-coal-block-policy-and-new-regulations-face-critical-questions-119042301308_1.html
2544,2019-04-24,"
					 					 MFIs, small banks will need external capital of Rs 4,700 cr in three years					 ","Rating agency ICRA in its outlook for the microfinance sector said that more than 90 per cent of the capital raised in FY2019 was by the MFIs with AUMs of greater than Rs 1,000 crore",https://www.business-standard.com/article/finance/mfis-small-banks-will-need-external-capital-of-rs-4-700-cr-in-three-years-119042300943_1.html
2545,2019-04-24,"
					 					 From Sachin Bansal to Ratan Tata, MFIs pique investor interest					 ","Reach, cost and distribution are three key factors driving corporate entities into the microfinance sector",https://www.business-standard.com/article/finance/investors-now-look-at-acquisitions-in-microfinance-space-119042300602_1.html
2546,2019-04-24,"
					 					 It's grandparents vs parents in the battle over kids' screen times					 ",Parents grapple with laying down the law on screen time or letting the grandparents spoil the kids,https://www.business-standard.com/article/beyond-business/it-s-grandparents-vs-parents-in-the-battle-over-kids-screen-times-119042400066_1.html
2547,2019-04-24,"
					 					 The UN's political record					 ",Two major chapters of the book cover the innovative compromises that strengthened UN peacekeeping operations and military actions after the end of the Cold War,https://www.business-standard.com/article/beyond-business/the-un-s-political-record-119042400038_1.html
2548,2019-04-24,"
					 					 Strategic sales sans strategy					 ",Modi government experimented with different types of sales of its shares in PSUs to boost disinvestment receipts,https://www.business-standard.com/article/opinion/strategic-sales-sans-strategy-119042400029_1.html
2549,2019-04-24,"
					 					 Do-it-yourself and nirvana economics					 ",Revisiting the academic contributions of P D Henderson and H Demsetz,https://www.business-standard.com/article/opinion/do-it-yourself-and-nirvana-economics-119042400024_1.html
2550,2019-04-24,"
					 					 Goodies for small traders					 ",Collateral-free loans of Rs 50 lakh is not a good idea,https://www.business-standard.com/article/opinion/goodies-for-small-traders-119042400022_1.html
2551,2019-04-24,"
					 					 The crude oil trap					 ",End of Iran waiver means a familiar problem for India,https://www.business-standard.com/article/opinion/the-crude-oil-trap-119042400007_1.html
2552,2019-04-24,"
					 					 Letter to BS: Mediation may help iron out glitches in insolvency process					 ",Mediation as a tool for exploring mutually beneficial solutions is a low-cost option that also saves precious time for both the parties,https://www.business-standard.com/article/opinion/go-for-quick-resolution-119042301326_1.html
2553,2019-04-24,"
					 					 Building trust key to entrepreneurship					 ","The trading tradition is based on trust, on communities living adaptively and in harmony",https://www.business-standard.com/article/opinion/building-trust-key-to-entrepreneurship-119042301314_1.html
2554,2019-04-24,"
					 					 Beautifying India's ugly media spaces					 ","India's news media is a global byword in bad taste, its social media is crawling with trolls. How do we fix this?",https://www.business-standard.com/article/opinion/beautifying-india-s-ugly-media-spaces-119042301296_1.html
2555,2019-04-24,"
					 					 40% SME companies that migrated to main board now trading in the red					 ",Sixty-eight companies that listed on the SME (small and medium enterprises) platforms of the BSE and NSE??ave migrated to the main boards of these exchanges since 2012,https://www.business-standard.com/article/markets/40-sme-companies-that-migrated-to-main-board-now-trading-in-the-red-119042400051_1.html
2556,2019-04-24,"
					 					 NSE seeks higher number of stocks in derivatives segment to boost market					 ",Exchange seeks higher number of stocks in derivatives segment to boost market development,https://www.business-standard.com/article/markets/sebi-seeks-higher-number-of-stocks-in-derivatives-segment-to-boost-market-119042400046_1.html
2557,2019-04-24,"
					 					 Extra-budgetary fund-raising through fully serviced bonds shot up in FY19					 ",Issuances of Government of India-Fully Serviced Bonds (GoI-FSBs) shot up during FY19 and accounted for 0.34% of GDP,https://www.business-standard.com/article/markets/extra-budgetary-fund-raising-through-fully-serviced-bonds-shot-up-in-fy19-119042301522_1.html
2558,2019-04-24,"
					 					 RBI's new norms to force small businesses to get cash management act right					 ","From the start of this fiscal, firms with a working capital limit of Rs 150 crore and above will first have to avail of 40% of it in the form of a working capital demand loan",https://www.business-standard.com/article/markets/rbi-s-new-norms-to-force-small-businesses-to-get-cash-management-act-right-119042301486_1.html
2559,2019-04-24,"
					 					 Why the wait for a suitable benchmark to price loans could get longer					 ","The hunt to find a suitable benchmark to price loans continues to be elusive, and the wait could get longer",https://www.business-standard.com/article/markets/why-the-wait-for-a-suitable-benchmark-to-price-loans-could-get-longer-119042301465_1.html
2560,2019-04-24,"
					 					 Sri Lanka bomb blasts push pepper price by Rs 20 per kg in India					 ",India imports pepper from Vietnam through Sri Lanka,https://www.business-standard.com/article/markets/sri-lanka-bomb-blasts-pushes-pepper-price-by-rs-20-per-kg-in-india-119042300706_1.html
2561,2019-04-24,"
					 					 Markets factoring in earnings growth of 15%, GDP can hit 9% by 2023: UBS					 ","This growth in corporate earnings, UBS believes, can come about if the real gross domestic product (GDP) grows at 8 per cent-plus",https://www.business-standard.com/article/markets/markets-factoring-in-earnings-growth-in-teens-gdp-can-hit-9-by-2023-ubs-119042300528_1.html
2562,2019-04-24,"
					 					 Today's picks: From Indian Oil to Tata Motors, hot stocks to buy on Tuesday					 ","Nifty, Bank Nifty, Tech Mahindra, Indian Oil Corporation, Tata Motors",https://www.business-standard.com/article/markets/today-s-picks-from-tech-mahindra-to-ioc-hot-stocks-to-buy-on-tuesday-119042201363_1.html
2563,2019-04-24,"
					 					 Consumer trust highest in India despite maximum number of e-frauds: Report					 ",65% of Indian businesses have experienced an increase in online fraud-related losses over the past 12 months,https://www.business-standard.com/article/technology/consumer-trust-highest-in-india-despite-maximum-number-of-e-frauds-report-119042301519_1.html
2564,2019-04-24,"
					 					 NY teenager sues Apple for $1 bn, blames faulty face-recognition for arrest					 ","Ousmane Bah, 18, said he was arrested at his home in New York in November and charged with stealing from an Apple store",https://www.business-standard.com/article/technology/ny-teenager-sues-apple-for-1-bn-blames-faulty-face-recognition-for-arrest-119042301485_1.html
2565,2019-04-24,"
					 					 Making the switch: Taking pulse of health insurance policy portability					 ","The reasons are high renewal premiums, inadequate service, and need for more sum assured",https://www.business-standard.com/article/pf/making-the-switch-taking-pulse-of-health-insurance-policy-portability-119042301213_1.html
2566,2019-04-24,"
					 					 15-year-old Indian-origin boy opens accountancy firm while in school					 ",Is lauded as Britain's youngest accountant,https://www.business-standard.com/article/current-affairs/15-year-old-indian-origin-boy-opens-accountancy-firm-while-in-school-119042400068_1.html
2567,2019-04-24,"
					 					 Justice S A Bode to conduct inquiry into CJI sexual harassment case					 ","When contacted, Justice Bobde, who is next to the CJI in seniority, confirmed the development.",https://www.business-standard.com/article/pti-stories/justice-s-a-bode-to-conduct-inquiry-into-allegation-of-sexual-harassment-against-cji-119042301386_1.html
2568,2019-04-24,"
					 					 Red carpet for leisure travellers: Hotels look to add 20,000 rooms					 ","India led the way on leisure travel spends, accounting for 94.8% of its total gross domestic product contribution, beating countries like US, China",https://www.business-standard.com/article/current-affairs/red-carpet-for-leisure-travellers-hotels-look-to-add-20-000-rooms-more-119042301263_1.html
2569,2019-04-24,"
					 					 India TikTok ban causing $500,000 daily loss, risks jobs: China's Bytedance					 ",The ban has also worried the social media industry in India as it sees legal worries mounting if courts increasingly regulate content on their platforms.,https://www.business-standard.com/article/current-affairs/india-tiktok-ban-causing-500-000-daily-loss-risks-jobs-china-s-bytedance-119042300919_1.html
2570,2019-04-24,"
					 					 Working faster to issue localised weather forecasting in India by 2020: IMD					 ","The pilot study is underway in 200 blocks. The target is to cover 6,500 blocks in 660 districts by next year",https://www.business-standard.com/article/pti-stories/imd-working-at-faster-pace-to-issue-block-level-weather-forecast-by-next-yr-119042300491_1.html
2571,2019-04-24,"
					 					 Queen Elizabeth to host Trump on his state visit to UK in early June					 ",A state visit is the highest honor afforded to visiting dignitaries and comes at a critical time for PM Theresa May's government,https://www.business-standard.com/article/international/queen-elizabeth-to-host-trump-on-his-state-visit-to-uk-in-early-june-119042400072_1.html
2572,2019-04-24,"
					 					 Two Indian naval ships take part in China's biggest fleet review					 ","INS Kolkata and INS Shakti have sailed to the port city of Qingdao, which hosted warships from 60 countries for the maritime spectacle",https://www.business-standard.com/article/international/two-indian-naval-ships-take-part-in-china-s-biggest-fleet-review-119042400058_1.html
2573,2019-04-24,"
					 					 China uses US-made satellites for internal security, says report					 ","While the United States will not let China buy US-made satellites for national security reasons, it sells them to partly Chinese-controlled, Hong Kong-based Asia Satellite Communications",https://www.business-standard.com/article/pti-stories/china-uses-us-made-satellites-for-internal-security-report-119042400005_1.html
2574,2019-04-24,"
					 					 Pro-EU party launches election campaign as UK MPs return from break					 ",The government and the main opposition Labour Party are also set to resume talks later Tuesday in an attempt to find agreement over Brexit,https://www.business-standard.com/article/pti-stories/pro-eu-party-launches-election-campaign-as-uk-mps-return-from-break-119042301466_1.html
2575,2019-04-24,"
					 					 Saudi Arabia conducts mass execution of 37 convicted of 'terrorism'					 ","At least 100 people have been executed in Saudi Arabia since the start of the year, according to data released by SPA",https://www.business-standard.com/article/pti-stories/saudi-in-mass-execution-of-37-convicted-of-terrorism-119042301407_1.html
2576,2019-04-24,"
					 					 Google staff say they faced retaliation for organising last year's walkout					 ","Some 20,000 Googlers had protested last year against the Internet giant's handling of sexual harassment",https://www.business-standard.com/article/news-ians/google-walkout-organisers-face-retaliation-at-work-119042300839_1.html
